#For example
#bin	name	om	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
890	ENSG00000261609_exon_12_167	16	+	81385714	81385814	81385714	81385814	1	81385714	81385814	0	ENSG00000261609_exon_12_167	cmpl	cmpl	0
891	ENSG00000261609_exon_12_168	16	+	81385764	81385864	81385764	81385864	1	81385764	81385864	0	ENSG00000261609_exon_12_168	cmpl	cmpl	0
892	ENSG00000261609_exon_12_169	16	+	81385814	81385914	81385814	81385914	1	81385814	81385914	0	ENSG00000261609_exon_12_169	cmpl	cmpl	0
893	ENSG00000261609_exon_12_170	16	+	81385864	81385964	81385864	81385964	1	81385864	81385964	0	ENSG00000261609_exon_12_170	cmpl	cmpl	0
894	ENSG00000261609_exon_12_171	16	+	81385914	81386014	81385914	81386014	1	81385914	81386014	0	ENSG00000261609_exon_12_171	cmpl	cmpl	0
895	ENSG00000261609_exon_12_172	16	+	81385964	81386064	81385964	81386064	1	81385964	81386064	0	ENSG00000261609_exon_12_172	cmpl	cmpl	0
896	ENSG00000261609_exon_12_173	16	+	81386014	81386114	81386014	81386114	1	81386014	81386114	0	ENSG00000261609_exon_12_173	cmpl	cmpl	0
897	ENSG00000261609_exon_12_174	16	+	81386064	81386164	81386064	81386164	1	81386064	81386164	0	ENSG00000261609_exon_12_174	cmpl	cmpl	0
898	ENSG00000261609_exon_12_175	16	+	81386114	81386214	81386114	81386214	1	81386114	81386214	0	ENSG00000261609_exon_12_175	cmpl	cmpl	0
899	ENSG00000261609_exon_12_176	16	+	81386164	81386264	81386164	81386264	1	81386164	81386264	0	ENSG00000261609_exon_12_176	cmpl	cmpl	0
900	ENSG00000261609_exon_12_177	16	+	81386214	81386314	81386214	81386314	1	81386214	81386314	0	ENSG00000261609_exon_12_177	cmpl	cmpl	0
901	ENSG00000261609_exon_12_178	16	+	81386264	81386364	81386264	81386364	1	81386264	81386364	0	ENSG00000261609_exon_12_178	cmpl	cmpl	0
902	ENSG00000261609_exon_12_179	16	+	81386314	81386414	81386314	81386414	1	81386314	81386414	0	ENSG00000261609_exon_12_179	cmpl	cmpl	0
903	ENSG00000261609_exon_12_180	16	+	81386364	81386464	81386364	81386464	1	81386364	81386464	0	ENSG00000261609_exon_12_180	cmpl	cmpl	0
904	ENSG00000261609_exon_12_181	16	+	81386414	81386514	81386414	81386514	1	81386414	81386514	0	ENSG00000261609_exon_12_181	cmpl	cmpl	0
905	ENSG00000261609_exon_12_182	16	+	81386464	81386564	81386464	81386564	1	81386464	81386564	0	ENSG00000261609_exon_12_182	cmpl	cmpl	0
906	ENSG00000261609_exon_12_183	16	+	81386514	81386614	81386514	81386614	1	81386514	81386614	0	ENSG00000261609_exon_12_183	cmpl	cmpl	0
907	ENSG00000261609_exon_12_184	16	+	81386564	81386664	81386564	81386664	1	81386564	81386664	0	ENSG00000261609_exon_12_184	cmpl	cmpl	0
908	ENSG00000261609_exon_12_185	16	+	81386614	81386714	81386614	81386714	1	81386614	81386714	0	ENSG00000261609_exon_12_185	cmpl	cmpl	0
909	ENSG00000261609_exon_12_186	16	+	81386664	81386764	81386664	81386764	1	81386664	81386764	0	ENSG00000261609_exon_12_186	cmpl	cmpl	0
910	ENSG00000261609_exon_12_187	16	+	81386714	81386814	81386714	81386814	1	81386714	81386814	0	ENSG00000261609_exon_12_187	cmpl	cmpl	0
911	ENSG00000261609_exon_12_188	16	+	81386764	81386864	81386764	81386864	1	81386764	81386864	0	ENSG00000261609_exon_12_188	cmpl	cmpl	0
912	ENSG00000261609_exon_12_189	16	+	81386814	81386914	81386814	81386914	1	81386814	81386914	0	ENSG00000261609_exon_12_189	cmpl	cmpl	0
913	ENSG00000261609_exon_12_190	16	+	81386864	81386964	81386864	81386964	1	81386864	81386964	0	ENSG00000261609_exon_12_190	cmpl	cmpl	0
914	ENSG00000261609_exon_12_191	16	+	81386914	81387014	81386914	81387014	1	81386914	81387014	0	ENSG00000261609_exon_12_191	cmpl	cmpl	0
915	ENSG00000261609_exon_12_192	16	+	81386964	81387064	81386964	81387064	1	81386964	81387064	0	ENSG00000261609_exon_12_192	cmpl	cmpl	0
916	ENSG00000261609_exon_12_193	16	+	81387014	81387114	81387014	81387114	1	81387014	81387114	0	ENSG00000261609_exon_12_193	cmpl	cmpl	0
917	ENSG00000261609_exon_12_194	16	+	81387064	81387164	81387064	81387164	1	81387064	81387164	0	ENSG00000261609_exon_12_194	cmpl	cmpl	0
918	ENSG00000261609_exon_12_195	16	+	81387114	81387214	81387114	81387214	1	81387114	81387214	0	ENSG00000261609_exon_12_195	cmpl	cmpl	0
919	ENSG00000261609_exon_12_196	16	+	81387164	81387264	81387164	81387264	1	81387164	81387264	0	ENSG00000261609_exon_12_196	cmpl	cmpl	0
920	ENSG00000261609_exon_12_197	16	+	81387214	81387314	81387214	81387314	1	81387214	81387314	0	ENSG00000261609_exon_12_197	cmpl	cmpl	0
921	ENSG00000261609_exon_12_198	16	+	81387264	81387364	81387264	81387364	1	81387264	81387364	0	ENSG00000261609_exon_12_198	cmpl	cmpl	0
922	ENSG00000261609_exon_12_199	16	+	81387314	81387414	81387314	81387414	1	81387314	81387414	0	ENSG00000261609_exon_12_199	cmpl	cmpl	0
923	ENSG00000261609_exon_12_200	16	+	81387364	81387464	81387364	81387464	1	81387364	81387464	0	ENSG00000261609_exon_12_200	cmpl	cmpl	0
924	ENSG00000261609_exon_12_201	16	+	81387414	81387514	81387414	81387514	1	81387414	81387514	0	ENSG00000261609_exon_12_201	cmpl	cmpl	0
925	ENSG00000261609_exon_12_202	16	+	81387464	81387564	81387464	81387564	1	81387464	81387564	0	ENSG00000261609_exon_12_202	cmpl	cmpl	0
926	ENSG00000261609_exon_12_203	16	+	81387514	81387614	81387514	81387614	1	81387514	81387614	0	ENSG00000261609_exon_12_203	cmpl	cmpl	0
927	ENSG00000261609_exon_12_204	16	+	81387564	81387664	81387564	81387664	1	81387564	81387664	0	ENSG00000261609_exon_12_204	cmpl	cmpl	0
928	ENSG00000261609_exon_12_205	16	+	81387614	81387714	81387614	81387714	1	81387614	81387714	0	ENSG00000261609_exon_12_205	cmpl	cmpl	0
929	ENSG00000261609_exon_12_206	16	+	81387664	81387764	81387664	81387764	1	81387664	81387764	0	ENSG00000261609_exon_12_206	cmpl	cmpl	0
930	ENSG00000261609_exon_12_207	16	+	81387714	81387814	81387714	81387814	1	81387714	81387814	0	ENSG00000261609_exon_12_207	cmpl	cmpl	0
931	ENSG00000261609_exon_12_208	16	+	81387764	81387864	81387764	81387864	1	81387764	81387864	0	ENSG00000261609_exon_12_208	cmpl	cmpl	0
932	ENSG00000261609_exon_12_209	16	+	81387814	81387914	81387814	81387914	1	81387814	81387914	0	ENSG00000261609_exon_12_209	cmpl	cmpl	0
933	ENSG00000261609_exon_12_210	16	+	81387864	81387964	81387864	81387964	1	81387864	81387964	0	ENSG00000261609_exon_12_210	cmpl	cmpl	0
934	ENSG00000261609_exon_12_211	16	+	81387914	81388014	81387914	81388014	1	81387914	81388014	0	ENSG00000261609_exon_12_211	cmpl	cmpl	0
935	ENSG00000261609_exon_12_212	16	+	81387964	81388064	81387964	81388064	1	81387964	81388064	0	ENSG00000261609_exon_12_212	cmpl	cmpl	0
936	ENSG00000261609_exon_12_213	16	+	81388014	81388114	81388014	81388114	1	81388014	81388114	0	ENSG00000261609_exon_12_213	cmpl	cmpl	0
937	ENSG00000261609_exon_12_214	16	+	81388064	81388164	81388064	81388164	1	81388064	81388164	0	ENSG00000261609_exon_12_214	cmpl	cmpl	0
938	ENSG00000261609_exon_12_215	16	+	81388114	81388214	81388114	81388214	1	81388114	81388214	0	ENSG00000261609_exon_12_215	cmpl	cmpl	0
939	ENSG00000261609_exon_12_216	16	+	81388164	81388264	81388164	81388264	1	81388164	81388264	0	ENSG00000261609_exon_12_216	cmpl	cmpl	0
940	ENSG00000261609_exon_12_217	16	+	81388214	81388314	81388214	81388314	1	81388214	81388314	0	ENSG00000261609_exon_12_217	cmpl	cmpl	0
941	ENSG00000261609_exon_12_218	16	+	81388264	81388364	81388264	81388364	1	81388264	81388364	0	ENSG00000261609_exon_12_218	cmpl	cmpl	0
942	ENSG00000261609_exon_12_219	16	+	81388314	81388414	81388314	81388414	1	81388314	81388414	0	ENSG00000261609_exon_12_219	cmpl	cmpl	0
943	ENSG00000261609_exon_12_220	16	+	81388364	81388464	81388364	81388464	1	81388364	81388464	0	ENSG00000261609_exon_12_220	cmpl	cmpl	0
944	ENSG00000261609_exon_12_221	16	+	81388414	81388514	81388414	81388514	1	81388414	81388514	0	ENSG00000261609_exon_12_221	cmpl	cmpl	0
945	ENSG00000261609_exon_12_222	16	+	81388464	81388564	81388464	81388564	1	81388464	81388564	0	ENSG00000261609_exon_12_222	cmpl	cmpl	0
946	ENSG00000261609_exon_12_223	16	+	81388514	81388614	81388514	81388614	1	81388514	81388614	0	ENSG00000261609_exon_12_223	cmpl	cmpl	0
947	ENSG00000261609_exon_12_224	16	+	81388564	81388664	81388564	81388664	1	81388564	81388664	0	ENSG00000261609_exon_12_224	cmpl	cmpl	0
948	ENSG00000261609_exon_12_225	16	+	81388614	81388714	81388614	81388714	1	81388614	81388714	0	ENSG00000261609_exon_12_225	cmpl	cmpl	0
949	ENSG00000261609_exon_12_226	16	+	81388664	81388764	81388664	81388764	1	81388664	81388764	0	ENSG00000261609_exon_12_226	cmpl	cmpl	0
950	ENSG00000261609_exon_12_227	16	+	81388714	81388814	81388714	81388814	1	81388714	81388814	0	ENSG00000261609_exon_12_227	cmpl	cmpl	0
951	ENSG00000261609_exon_12_228	16	+	81388764	81388864	81388764	81388864	1	81388764	81388864	0	ENSG00000261609_exon_12_228	cmpl	cmpl	0
952	ENSG00000261609_exon_12_229	16	+	81388814	81388914	81388814	81388914	1	81388814	81388914	0	ENSG00000261609_exon_12_229	cmpl	cmpl	0
953	ENSG00000261609_exon_12_230	16	+	81388864	81388964	81388864	81388964	1	81388864	81388964	0	ENSG00000261609_exon_12_230	cmpl	cmpl	0
954	ENSG00000261609_exon_12_231	16	+	81388914	81389014	81388914	81389014	1	81388914	81389014	0	ENSG00000261609_exon_12_231	cmpl	cmpl	0
955	ENSG00000261609_exon_12_232	16	+	81388964	81389064	81388964	81389064	1	81388964	81389064	0	ENSG00000261609_exon_12_232	cmpl	cmpl	0
956	ENSG00000261609_exon_12_233	16	+	81389014	81389114	81389014	81389114	1	81389014	81389114	0	ENSG00000261609_exon_12_233	cmpl	cmpl	0
957	ENSG00000261609_exon_12_234	16	+	81389064	81389164	81389064	81389164	1	81389064	81389164	0	ENSG00000261609_exon_12_234	cmpl	cmpl	0
958	ENSG00000261609_exon_12_235	16	+	81389114	81389214	81389114	81389214	1	81389114	81389214	0	ENSG00000261609_exon_12_235	cmpl	cmpl	0
959	ENSG00000261609_exon_12_236	16	+	81389164	81389264	81389164	81389264	1	81389164	81389264	0	ENSG00000261609_exon_12_236	cmpl	cmpl	0
960	ENSG00000261609_exon_12_237	16	+	81389214	81389314	81389214	81389314	1	81389214	81389314	0	ENSG00000261609_exon_12_237	cmpl	cmpl	0
961	ENSG00000261609_exon_12_238	16	+	81389264	81389364	81389264	81389364	1	81389264	81389364	0	ENSG00000261609_exon_12_238	cmpl	cmpl	0
